Household_ID,State,Primary_Crop,Season,Land_Area_Hectares,Num_Crop_Types,Crop_Diversification_Index,Irrigation_Access,Irrigation_Type,Soil_Quality_Index,Input_Cost_INR,Household_Size,Farming_Experience_Years,Annual_Farm_Income_INR
HH1488,Haryana,Wheat,Rabi,0.3,3,0.693,0,None,1,9509,6,18,35369
HH1489,Rajasthan,Groundnut,Kharif,0.75,2,0.517,1,Drip,2,15186,5,43,95342
HH1490,Karnataka,Groundnut,Kharif,0.8,3,0.685,1,Drip,2,17430,4,7,81974
HH1491,Maharashtra,Wheat,Kharif,1.48,2,0.482,1,Canal,3,24605,7,24,133587
HH1492,Rajasthan,Sugarcane,Zaid,1.01,1,0.056,1,Canal,3,25402,2,40,146532
HH1493,Maharashtra,Sugarcane,Rabi,2.42,1,0.001,0,None,3,21807,4,21,176026
HH1494,Uttar Pradesh,Pulses,Rabi,0.8,1,0.009,1,Tubewell,3,15784,7,35,74403
HH1495,Tamil Nadu,Rice,Rabi,1.29,4,0.731,1,Canal,2,33853,5,43,106210
HH1496,Punjab,Wheat,Zaid,3.69,5,0.772,0,None,2,52894,5,11,159879
HH1497,Tamil Nadu,Pulses,Kharif,1.8,2,0.514,1,Canal,2,35815,6,2,82770
HH1498,Karnataka,Wheat,Kharif,1.28,3,0.674,1,Tubewell,2,26587,3,15,101033
HH1499,Rajasthan,Rice,Kharif,0.81,1,0.0,0,None,2,12777,4,15,41807
HH1500,West Bengal,Maize,Zaid,0.79,3,0.624,0,None,3,11724,8,5,77885
HH1501,Andhra Pradesh,Wheat,Kharif,0.66,1,0.0,0,None,1,5122,4,40,20810
HH1502,Karnataka,Sugarcane,Rabi,0.85,3,0.703,0,None,3,14125,5,16,109885
HH1503,Uttar Pradesh,Vegetables,Kharif,2.57,5,0.782,0,None,1,32506,4,44,146036
HH1504,Rajasthan,Maize,Kharif,1.12,1,0.0,0,None,1,20906,6,21,47988
HH1505,Rajasthan,Sugarcane,Kharif,0.43,4,0.794,0,None,2,9358,8,9,77200
HH1506,Rajasthan,Wheat,Kharif,6.07,1,0.0,1,Tubewell,2,138651,3,7,207050
HH1507,Tamil Nadu,Vegetables,Kharif,1.77,2,0.478,1,Drip,1,46971,5,27,114990
HH1508,Andhra Pradesh,Groundnut,Rabi,0.41,1,0.0,0,None,2,7001,6,17,15409
HH1509,Tamil Nadu,Wheat,Rabi,0.93,2,0.549,1,Tubewell,2,13839,6,2,69687
HH1510,Bihar,Wheat,Zaid,1.48,1,0.06,1,Tank,1,34993,5,40,67190
HH1511,Bihar,Vegetables,Kharif,5.75,2,0.523,0,None,3,110028,4,26,362358
HH1512,Haryana,Cotton,Rabi,0.53,2,0.524,0,None,1,7330,4,8,31698
HH1513,Gujarat,Cotton,Rabi,3.09,2,0.483,0,None,3,57605,6,40,211764
HH1514,Uttar Pradesh,Cotton,Kharif,4.44,3,0.725,0,None,2,52365,8,16,236857
HH1515,Maharashtra,Rice,Rabi,0.79,5,0.808,0,None,2,10792,5,20,55426
HH1516,Uttar Pradesh,Cotton,Rabi,1.07,2,0.526,1,Drip,3,20310,4,32,132233
HH1517,Punjab,Vegetables,Kharif,0.56,1,0.0,1,Canal,3,3844,2,32,102013
HH1518,West Bengal,Sugarcane,Kharif,1.14,2,0.492,1,Tubewell,3,34761,7,35,177805
HH1519,Madhya Pradesh,Sugarcane,Kharif,1.31,4,0.8,0,None,1,32137,5,15,81873
HH1520,Gujarat,Rice,Rabi,2.36,3,0.683,1,Tubewell,1,62834,6,42,88092
HH1521,Uttar Pradesh,Rice,Kharif,3.41,2,0.544,1,Drip,2,39857,5,32,173849
HH1522,Gujarat,Rice,Kharif,0.71,1,0.008,1,Tubewell,2,14152,7,30,47951
HH1523,Rajasthan,Rice,Rabi,0.25,2,0.475,0,None,3,3000,4,19,52216
HH1524,Uttar Pradesh,Sugarcane,Kharif,1.33,2,0.482,1,Tubewell,2,25515,5,24,130359
HH1525,Karnataka,Cotton,Kharif,1.73,5,0.803,1,Tubewell,2,30392,7,2,138992
HH1526,Madhya Pradesh,Wheat,Kharif,1.67,4,0.731,1,Canal,2,44567,5,21,95088
HH1527,Madhya Pradesh,Millets,Zaid,1.02,1,0.0,1,Tank,3,19866,3,42,92615
HH1528,Madhya Pradesh,Cotton,Kharif,1.5,3,0.703,0,None,2,30645,4,16,108367
HH1529,Bihar,Vegetables,Kharif,4.89,2,0.484,1,Tubewell,3,132939,4,40,347694
HH1530,Andhra Pradesh,Wheat,Kharif,1.87,2,0.504,0,None,2,32760,8,39,91307
HH1531,Madhya Pradesh,Wheat,Kharif,0.98,4,0.759,1,Canal,3,26295,4,36,136250
HH1532,Tamil Nadu,Maize,Rabi,0.88,3,0.649,0,None,2,14052,6,41,52752
HH1533,Haryana,Rice,Zaid,1.17,2,0.544,0,None,3,13497,3,2,73225
HH1534,Madhya Pradesh,Rice,Rabi,5.43,2,0.466,1,Canal,1,137301,4,16,145482
HH1535,Karnataka,Rice,Kharif,1.16,4,0.758,1,Sprinkler,3,32211,6,29,115322
HH1536,Uttar Pradesh,Wheat,Kharif,1.33,3,0.674,0,None,2,17649,7,7,66033
HH1537,Maharashtra,Maize,Kharif,0.9,2,0.498,1,Tubewell,2,20171,4,15,88790
HH1538,Punjab,Soybean,Kharif,3.44,2,0.461,1,Drip,1,96415,4,23,82440
HH1539,Maharashtra,Wheat,Rabi,7.14,2,0.526,0,None,3,92261,5,5,318872
HH1540,Andhra Pradesh,Wheat,Kharif,1.98,5,0.822,0,None,1,28563,3,1,77095
HH1541,Haryana,Vegetables,Kharif,1.45,3,0.647,1,Sprinkler,1,39920,7,5,89126
HH1542,Uttar Pradesh,Rice,Kharif,1.39,2,0.521,0,None,1,17414,4,13,43219
HH1543,Tamil Nadu,Soybean,Kharif,0.18,3,0.678,1,Sprinkler,1,3486,5,26,62496
HH1544,Madhya Pradesh,Pulses,Rabi,2.54,4,0.712,0,None,2,40068,3,13,100604
HH1545,Gujarat,Wheat,Kharif,1.51,2,0.474,0,None,2,31554,2,32,79075
HH1546,Karnataka,Rice,Rabi,1.94,1,0.034,1,Tubewell,1,43590,5,29,71542
HH1547,Bihar,Millets,Rabi,0.74,3,0.676,0,None,2,11136,3,18,35762
HH1548,Andhra Pradesh,Wheat,Kharif,0.97,3,0.65,0,None,2,13264,5,2,70499
HH1549,Uttar Pradesh,Wheat,Zaid,0.95,3,0.641,0,None,2,17446,6,27,72189
HH1550,Punjab,Sugarcane,Kharif,3.22,4,0.735,0,None,2,42559,2,42,209908
HH1551,Gujarat,Wheat,Kharif,0.98,2,0.487,0,None,2,9234,5,3,59737
HH1552,Tamil Nadu,Millets,Rabi,7.93,1,0.0,1,Canal,2,130146,6,30,220283
HH1553,Bihar,Rice,Kharif,1.95,5,0.748,1,Canal,3,32899,5,10,152103
HH1554,West Bengal,Sugarcane,Kharif,0.46,2,0.534,0,None,1,4494,7,9,38216
HH1555,Maharashtra,Maize,Rabi,1.21,3,0.696,0,None,3,19533,3,3,78878
HH1556,Maharashtra,Sugarcane,Rabi,0.78,3,0.629,0,None,1,9617,4,22,65308
HH1557,Tamil Nadu,Maize,Kharif,0.21,3,0.671,0,None,3,5955,4,38,46761
HH1558,Karnataka,Millets,Rabi,5.26,2,0.473,1,Tubewell,2,127620,8,11,154283
HH1559,West Bengal,Pulses,Rabi,2.45,4,0.742,0,None,2,30792,4,6,98322
HH1560,West Bengal,Wheat,Kharif,2.12,4,0.74,0,None,2,39673,4,5,103555
HH1561,Rajasthan,Maize,Rabi,1.55,3,0.654,1,Tubewell,3,37240,6,30,121892
HH1562,Maharashtra,Rice,Zaid,0.42,2,0.56,0,None,2,7307,7,14,36855
HH1563,Bihar,Cotton,Zaid,0.89,1,0.0,1,Tubewell,2,23884,7,2,69296
HH1564,Madhya Pradesh,Rice,Rabi,2.76,1,0.0,1,Tubewell,1,36555,5,33,107661
HH1565,Bihar,Groundnut,Kharif,0.55,2,0.477,0,None,3,5949,5,37,70014
HH1566,Karnataka,Wheat,Rabi,0.16,2,0.531,1,Tubewell,3,7759,4,8,76235
HH1567,Punjab,Groundnut,Kharif,1.11,5,0.75,1,Canal,2,24066,5,10,82065
HH1568,Uttar Pradesh,Wheat,Rabi,1.2,4,0.727,1,Canal,3,26796,4,21,119707
HH1569,Tamil Nadu,Pulses,Kharif,1.51,3,0.71,1,Drip,2,45986,6,19,89580
HH1570,Karnataka,Sugarcane,Rabi,2.51,3,0.674,1,Canal,3,66411,4,35,240165
HH1571,Tamil Nadu,Vegetables,Kharif,2.32,1,0.006,1,Tubewell,2,52944,6,18,131035
HH1572,Maharashtra,Soybean,Zaid,1.68,6,0.897,1,Tubewell,2,57415,3,7,87449
HH1573,Haryana,Millets,Kharif,3.73,2,0.507,1,Tank,1,84273,5,13,80697
HH1574,West Bengal,Groundnut,Kharif,0.37,1,0.0,0,None,3,3000,5,12,44284
HH1575,Maharashtra,Groundnut,Rabi,2.07,2,0.492,1,Sprinkler,3,37654,4,40,146183
HH1576,Uttar Pradesh,Wheat,Kharif,2.3,4,0.716,0,None,3,56740,2,24,140950
HH1577,Uttar Pradesh,Sugarcane,Kharif,0.47,4,0.788,0,None,2,4401,3,18,79749
HH1578,Punjab,Wheat,Zaid,0.38,1,0.017,1,Tubewell,2,6400,8,38,64291
HH1579,Tamil Nadu,Rice,Rabi,0.72,4,0.784,1,Tubewell,2,7215,7,12,74216
HH1580,Andhra Pradesh,Groundnut,Rabi,0.77,2,0.536,0,None,3,6155,3,3,69182
HH1581,Maharashtra,Wheat,Kharif,2.56,1,0.0,1,Canal,3,46766,4,25,150744
HH1582,Rajasthan,Cotton,Rabi,0.8,4,0.722,1,Tubewell,2,15953,5,35,104692
HH1583,Tamil Nadu,Wheat,Kharif,0.65,4,0.748,0,None,2,5748,5,16,53746
HH1584,Andhra Pradesh,Wheat,Kharif,0.8,3,0.641,0,None,3,14703,4,13,79342
HH1585,Gujarat,Rice,Rabi,3.49,3,0.672,0,None,1,63626,7,24,110580
HH1586,Uttar Pradesh,Wheat,Rabi,1.36,4,0.784,0,None,2,17228,7,12,76560
HH1587,Haryana,Rice,Zaid,1.16,4,0.745,1,Drip,1,27679,2,2,53706
HH1588,Rajasthan,Maize,Rabi,1.23,4,0.754,0,None,2,26221,5,26,84575
HH1589,Karnataka,Rice,Rabi,4.05,3,0.664,0,None,3,54048,3,10,195120
HH1590,Haryana,Millets,Rabi,0.71,5,0.824,1,Tubewell,3,17226,5,19,89730
HH1591,Haryana,Millets,Kharif,4.13,6,0.813,1,Tubewell,2,113186,6,22,140256
HH1592,Gujarat,Wheat,Kharif,1.61,1,0.0,0,None,2,25474,5,24,75633
HH1593,Uttar Pradesh,Wheat,Kharif,1.18,4,0.764,0,None,2,22651,5,26,82737
HH1594,Uttar Pradesh,Rice,Kharif,11.31,2,0.53,0,None,3,121434,7,5,488885
HH1595,Haryana,Pulses,Zaid,0.55,2,0.513,1,Canal,2,22841,6,16,43098
HH1596,Tamil Nadu,Maize,Kharif,1.0,3,0.648,1,Sprinkler,2,28252,4,37,91266
HH1597,Madhya Pradesh,Maize,Rabi,0.47,1,0.0,1,Canal,3,4725,4,34,70196
HH1598,Uttar Pradesh,Pulses,Rabi,3.03,3,0.682,0,None,3,43411,6,38,164058
HH1599,Uttar Pradesh,Pulses,Rabi,5.67,4,0.754,1,Sprinkler,3,162921,2,28,232760
HH1600,West Bengal,Vegetables,Rabi,5.58,2,0.496,0,None,3,93080,3,12,348797
HH1601,Maharashtra,Vegetables,Kharif,3.82,2,0.555,0,None,2,69596,6,21,206702
HH1602,Madhya Pradesh,Pulses,Rabi,1.14,5,0.772,0,None,3,27707,2,32,84362
HH1603,Maharashtra,Pulses,Zaid,0.99,2,0.553,1,Tubewell,2,27401,5,25,77521
HH1604,Rajasthan,Cotton,Rabi,0.33,2,0.501,1,Tubewell,1,4064,4,14,43838
HH1605,Uttar Pradesh,Millets,Rabi,7.62,2,0.445,1,Canal,2,189617,6,35,215441
HH1606,Andhra Pradesh,Groundnut,Kharif,2.01,3,0.662,1,Canal,2,33733,6,9,119750
HH1607,Uttar Pradesh,Cotton,Kharif,0.89,3,0.696,0,None,2,8595,7,30,86154
HH1608,Bihar,Sugarcane,Rabi,4.17,4,0.739,0,None,3,81862,3,42,310697
HH1609,Maharashtra,Soybean,Rabi,0.59,2,0.456,1,Tank,1,11080,5,29,48196
HH1610,Andhra Pradesh,Cotton,Kharif,1.91,4,0.745,1,Sprinkler,3,33493,5,39,189120
HH1611,West Bengal,Vegetables,Rabi,1.17,3,0.641,1,Tubewell,1,27719,7,31,94273
HH1612,Punjab,Rice,Kharif,2.32,2,0.515,0,None,2,28110,4,14,106097
HH1613,Andhra Pradesh,Pulses,Zaid,1.28,3,0.69,1,Tubewell,2,31029,3,17,90244
HH1614,Madhya Pradesh,Wheat,Rabi,0.39,3,0.635,0,None,3,8941,4,25,66802
HH1615,Rajasthan,Rice,Kharif,1.44,3,0.646,1,Tubewell,1,39279,5,42,75936
HH1616,Punjab,Vegetables,Zaid,3.29,1,0.023,0,None,3,44035,5,37,237314
HH1617,Gujarat,Wheat,Kharif,1.32,1,0.0,1,Tubewell,3,29986,5,27,110868
HH1618,Punjab,Vegetables,Kharif,2.61,2,0.468,0,None,3,42003,3,18,182445
HH1619,Andhra Pradesh,Wheat,Kharif,0.56,2,0.465,1,Tubewell,1,7784,6,29,56017
HH1620,Haryana,Pulses,Kharif,1.32,3,0.678,1,Tubewell,2,35086,5,18,86091
HH1621,Karnataka,Wheat,Kharif,0.79,1,0.009,0,None,3,14363,4,4,72621
HH1622,Uttar Pradesh,Rice,Kharif,2.55,4,0.729,0,None,2,60343,5,20,109094
HH1623,Tamil Nadu,Pulses,Zaid,1.39,2,0.5,1,Sprinkler,1,29822,6,1,37276
HH1624,Gujarat,Rice,Kharif,2.43,2,0.546,0,None,2,31019,4,24,97240
HH1625,Maharashtra,Millets,Kharif,3.4,3,0.638,0,None,3,65151,7,42,144531
HH1626,Haryana,Vegetables,Rabi,2.43,2,0.441,1,Drip,2,51336,3,24,159024
HH1627,Maharashtra,Rice,Rabi,1.7,4,0.764,1,Tubewell,2,42396,7,5,103694
HH1628,Andhra Pradesh,Sugarcane,Zaid,0.58,1,0.0,0,None,2,10038,6,26,69964
HH1629,Uttar Pradesh,Rice,Rabi,1.35,2,0.479,1,Sprinkler,3,33409,5,18,118117
HH1630,Karnataka,Wheat,Rabi,0.86,4,0.77,1,Tubewell,1,24606,3,36,75661
HH1631,Bihar,Cotton,Kharif,1.01,3,0.692,1,Canal,1,27900,7,1,75202
HH1632,Rajasthan,Maize,Kharif,0.98,2,0.434,1,Canal,1,27672,4,10,50997
HH1633,Punjab,Millets,Kharif,0.59,2,0.48,1,Drip,1,13594,6,17,33540
HH1634,Bihar,Rice,Kharif,0.26,3,0.737,0,None,2,3000,7,35,59209
HH1635,Gujarat,Wheat,Kharif,0.76,6,0.851,1,Sprinkler,1,16742,4,4,55754
HH1636,Maharashtra,Maize,Rabi,1.59,4,0.77,0,None,2,20294,7,44,101003
HH1637,Rajasthan,Rice,Kharif,0.43,2,0.535,0,None,2,8850,5,27,51609
HH1638,Maharashtra,Groundnut,Zaid,1.37,6,0.834,1,Sprinkler,2,48014,5,11,87055
HH1639,Gujarat,Cotton,Zaid,6.79,1,0.024,0,None,3,126644,7,3,340340
HH1640,Gujarat,Millets,Rabi,3.22,1,0.022,1,Tubewell,1,60975,5,28,81439
HH1641,Andhra Pradesh,Soybean,Rabi,5.46,4,0.766,1,Canal,2,136483,5,11,183400
HH1642,West Bengal,Cotton,Kharif,1.88,1,0.0,0,None,2,29842,5,3,74362
HH1643,Andhra Pradesh,Groundnut,Kharif,3.64,1,0.005,0,None,2,71706,5,36,121966
HH1644,Tamil Nadu,Vegetables,Zaid,0.73,2,0.482,1,Canal,3,22424,3,3,113998
HH1645,Uttar Pradesh,Vegetables,Kharif,0.78,2,0.5,1,Tubewell,3,10715,4,25,113987
HH1646,Bihar,Wheat,Kharif,0.13,3,0.632,1,Sprinkler,2,3482,2,12,76082
HH1647,Uttar Pradesh,Cotton,Kharif,3.7,3,0.643,1,Tank,3,53362,3,12,260690
HH1648,Bihar,Sugarcane,Rabi,5.0,2,0.492,0,None,3,83012,6,32,347934
HH1649,Bihar,Cotton,Kharif,0.84,3,0.639,0,None,1,14029,2,40,47850
HH1650,Haryana,Wheat,Rabi,1.09,5,0.785,1,Canal,1,19348,4,10,60890
HH1651,Uttar Pradesh,Groundnut,Kharif,0.71,4,0.745,0,None,2,20993,5,19,64220
HH1652,Madhya Pradesh,Rice,Zaid,1.87,2,0.512,1,Drip,3,35877,7,43,150834
HH1653,Madhya Pradesh,Wheat,Zaid,3.51,6,0.861,0,None,2,90714,4,7,133442
HH1654,Rajasthan,Rice,Rabi,0.31,3,0.653,1,Tubewell,1,5383,6,24,65214
HH1655,Uttar Pradesh,Rice,Rabi,1.91,1,0.04,1,Canal,3,25968,4,39,125038
HH1656,Gujarat,Wheat,Kharif,1.07,1,0.028,1,Tubewell,1,11259,3,32,70961
HH1657,Andhra Pradesh,Groundnut,Zaid,1.49,1,0.015,1,Sprinkler,2,15092,3,23,84739
HH1658,Madhya Pradesh,Millets,Rabi,1.99,3,0.672,1,Canal,1,50587,5,19,57446
HH1659,Rajasthan,Sugarcane,Kharif,1.15,1,0.01,1,Tank,1,11797,3,3,56477
HH1660,Karnataka,Wheat,Kharif,1.24,3,0.703,1,Canal,2,36099,5,25,79846
HH1661,Tamil Nadu,Vegetables,Kharif,1.13,1,0.037,1,Canal,2,13330,5,25,105651
HH1662,Andhra Pradesh,Rice,Rabi,3.08,5,0.84,1,Canal,1,61945,6,6,108597
HH1663,Gujarat,Rice,Kharif,1.93,2,0.501,1,Sprinkler,3,52783,4,33,131909
HH1664,Andhra Pradesh,Cotton,Rabi,1.63,5,0.817,0,None,1,44300,5,33,82635
HH1665,Gujarat,Sugarcane,Rabi,0.46,5,0.84,0,None,2,3157,4,15,74542
HH1666,West Bengal,Vegetables,Kharif,0.98,1,0.0,0,None,2,17230,6,20,62565
HH1667,Maharashtra,Pulses,Zaid,2.9,2,0.49,0,None,3,50621,4,43,138125
HH1668,Gujarat,Maize,Rabi,1.39,1,0.0,0,None,3,15788,5,42,94449
HH1669,Uttar Pradesh,Sugarcane,Kharif,2.36,5,0.827,0,None,1,62828,7,32,128791
HH1670,Bihar,Wheat,Zaid,6.06,3,0.694,1,Tubewell,1,112516,5,24,194363
HH1671,Rajasthan,Sugarcane,Rabi,3.26,1,0.0,1,Sprinkler,3,47425,4,3,242558
HH1672,West Bengal,Pulses,Rabi,1.46,1,0.0,0,None,2,20023,7,4,57604
HH1673,West Bengal,Cotton,Kharif,0.87,2,0.507,0,None,2,15211,4,44,83994
HH1674,Bihar,Wheat,Kharif,0.15,5,0.772,1,Tubewell,1,3000,6,6,38713
HH1675,Bihar,Wheat,Rabi,1.17,3,0.622,1,Tubewell,3,18282,4,19,104938
HH1676,Madhya Pradesh,Sugarcane,Rabi,1.02,4,0.712,1,Sprinkler,3,26022,4,26,153773
HH1677,Uttar Pradesh,Maize,Rabi,1.88,2,0.51,1,Tubewell,1,43496,5,25,69029
HH1678,Rajasthan,Cotton,Zaid,1.18,1,0.041,1,Sprinkler,2,18540,3,25,88590
HH1679,Maharashtra,Groundnut,Kharif,1.03,6,0.834,0,None,3,27008,6,10,86707
HH1680,Haryana,Maize,Kharif,0.3,1,0.006,0,None,2,3000,4,38,33105
HH1681,Rajasthan,Soybean,Rabi,0.61,5,0.835,1,Canal,2,21042,2,20,73222
HH1682,Gujarat,Vegetables,Kharif,2.02,2,0.454,0,None,2,39956,4,5,106689
HH1683,Punjab,Vegetables,Kharif,5.8,1,0.016,1,Tubewell,1,135651,6,42,212738
HH1684,Bihar,Wheat,Zaid,1.24,3,0.667,1,Drip,3,27190,6,44,140560
HH1685,Uttar Pradesh,Soybean,Rabi,1.78,6,0.85,1,Tank,2,59656,5,35,108293
HH1686,West Bengal,Groundnut,Rabi,3.03,5,0.785,0,None,2,57832,4,5,114696
HH1687,Gujarat,Rice,Rabi,0.68,1,0.0,1,Canal,2,16445,5,35,59656
HH1688,Karnataka,Vegetables,Kharif,1.84,1,0.004,1,Tubewell,3,23093,6,3,158770
HH1689,Tamil Nadu,Wheat,Rabi,0.72,3,0.716,1,Tubewell,3,13055,4,41,121517
HH1690,Bihar,Vegetables,Rabi,2.82,3,0.693,0,None,2,40576,4,32,164071
HH1691,Maharashtra,Rice,Kharif,1.54,3,0.652,1,Tubewell,3,18302,5,36,148731
HH1692,Andhra Pradesh,Groundnut,Rabi,1.74,1,0.0,1,Canal,1,34802,7,30,58019
HH1693,Rajasthan,Rice,Kharif,0.69,5,0.75,1,Canal,3,19199,5,39,96385
HH1694,Maharashtra,Cotton,Kharif,2.46,3,0.706,1,Sprinkler,2,31428,4,29,170474
HH1695,Rajasthan,Rice,Kharif,7.94,4,0.721,1,Drip,1,148977,3,26,220492
HH1696,Uttar Pradesh,Wheat,Kharif,0.57,3,0.657,0,None,1,11496,3,25,41967
HH1697,Uttar Pradesh,Millets,Zaid,1.01,2,0.54,0,None,2,20716,7,12,48980
HH1698,Uttar Pradesh,Rice,Kharif,1.64,6,0.785,1,Tubewell,3,35482,6,18,147078
HH1699,Gujarat,Cotton,Kharif,2.63,3,0.712,1,Sprinkler,3,37660,6,26,216708
HH1700,Andhra Pradesh,Soybean,Kharif,0.84,4,0.742,0,None,2,13437,5,15,67091
HH1701,Gujarat,Rice,Rabi,0.12,5,0.766,1,Canal,1,3000,5,5,28609
HH1702,Karnataka,Rice,Kharif,4.29,3,0.66,0,None,3,46006,3,33,217212
HH1703,Madhya Pradesh,Rice,Kharif,2.58,3,0.645,0,None,2,43879,5,41,114392
HH1704,Andhra Pradesh,Soybean,Rabi,0.31,1,0.013,1,Tubewell,2,3000,6,9,26133
HH1705,Karnataka,Pulses,Rabi,0.81,1,0.0,0,None,3,6632,3,32,64939
HH1706,Uttar Pradesh,Vegetables,Rabi,5.12,2,0.443,0,None,1,60910,4,13,215537
HH1707,Punjab,Millets,Rabi,4.62,1,0.0,0,None,2,71040,3,43,145070
HH1708,Maharashtra,Maize,Kharif,3.0,2,0.459,1,Sprinkler,1,87613,4,28,76172
HH1709,Tamil Nadu,Millets,Rabi,1.16,2,0.506,0,None,1,16062,6,23,60486
HH1710,Punjab,Wheat,Rabi,1.45,2,0.464,0,None,3,23576,4,24,106236
HH1711,Maharashtra,Cotton,Kharif,1.21,2,0.485,0,None,1,17697,5,41,86163
HH1712,Uttar Pradesh,Cotton,Kharif,3.52,1,0.005,0,None,2,67036,6,31,161512
HH1713,Bihar,Rice,Kharif,0.64,1,0.0,0,None,1,8458,6,5,20900
HH1714,Karnataka,Vegetables,Kharif,0.68,3,0.675,0,None,2,13354,6,2,63716
HH1715,Uttar Pradesh,Rice,Kharif,3.19,3,0.687,0,None,1,69761,5,30,114176
HH1716,Gujarat,Groundnut,Zaid,1.3,2,0.465,1,Sprinkler,3,38589,4,5,111744
HH1717,Uttar Pradesh,Cotton,Rabi,4.36,3,0.665,0,None,1,79613,3,10,157676
HH1718,Haryana,Rice,Kharif,0.76,4,0.65,0,None,3,12561,5,36,83441
HH1719,Gujarat,Wheat,Kharif,1.29,2,0.507,0,None,2,19675,3,36,88537
HH1720,Maharashtra,Cotton,Kharif,0.62,3,0.658,0,None,2,10531,7,7,47114
HH1721,Maharashtra,Millets,Kharif,1.36,5,0.77,1,Tubewell,3,36711,5,29,85617
HH1722,Uttar Pradesh,Soybean,Rabi,0.38,4,0.759,0,None,1,8672,6,32,29305
HH1723,Madhya Pradesh,Maize,Rabi,0.89,2,0.535,0,None,2,15136,6,27,62276
HH1724,Uttar Pradesh,Rice,Kharif,0.4,3,0.653,0,None,1,3000,6,1,38050
HH1725,Haryana,Cotton,Kharif,2.43,1,0.0,1,Drip,2,55654,7,20,125149
HH1726,Uttar Pradesh,Rice,Zaid,2.48,3,0.672,0,None,3,51928,3,34,158107
HH1727,Andhra Pradesh,Groundnut,Kharif,0.31,6,0.793,1,Tubewell,1,10615,6,36,50076
HH1728,Gujarat,Rice,Kharif,4.19,3,0.647,0,None,3,79677,4,26,208706
HH1729,Bihar,Maize,Kharif,11.28,5,0.837,0,None,2,200000,8,23,350607
HH1730,Tamil Nadu,Soybean,Kharif,1.4,2,0.502,1,Sprinkler,1,28842,6,33,67683
HH1731,Madhya Pradesh,Cotton,Rabi,0.78,6,0.777,1,Tubewell,3,15020,2,1,133437
HH1732,Tamil Nadu,Soybean,Rabi,14.89,3,0.613,1,Drip,3,200000,7,3,600000
HH1733,Andhra Pradesh,Groundnut,Kharif,0.44,1,0.005,0,None,3,12692,4,35,43494
HH1734,Karnataka,Wheat,Kharif,1.37,3,0.693,1,Canal,2,23431,4,35,113963
HH1735,Uttar Pradesh,Maize,Rabi,1.57,2,0.451,0,None,1,24810,5,13,60537
HH1736,West Bengal,Groundnut,Kharif,4.23,1,0.013,1,Tubewell,2,89539,7,33,151175
HH1737,Karnataka,Cotton,Kharif,1.83,4,0.79,1,Tubewell,2,39433,7,13,139266
HH1738,Maharashtra,Rice,Zaid,0.88,2,0.557,0,None,2,8972,5,22,67406
HH1739,Rajasthan,Wheat,Rabi,0.6,4,0.76,1,Tubewell,3,15348,4,5,106821
HH1740,Karnataka,Pulses,Rabi,1.01,2,0.515,1,Drip,3,14864,4,17,91184
HH1741,Bihar,Cotton,Rabi,0.57,1,0.0,0,None,1,6303,4,43,53185
HH1742,Haryana,Rice,Kharif,1.41,6,0.896,1,Tank,2,52556,4,10,89205
HH1743,Bihar,Rice,Zaid,0.84,2,0.483,1,Sprinkler,3,13811,5,27,99526
HH1744,Uttar Pradesh,Wheat,Kharif,0.38,3,0.639,0,None,1,6338,5,15,27852
HH1745,Karnataka,Rice,Kharif,3.92,3,0.659,1,Canal,2,58787,6,42,188855
HH1746,Karnataka,Sugarcane,Kharif,0.88,3,0.712,0,None,1,15425,3,9,52496
HH1747,Uttar Pradesh,Cotton,Kharif,0.46,5,0.866,1,Sprinkler,2,5554,4,7,78153
HH1748,Madhya Pradesh,Vegetables,Kharif,1.17,3,0.671,1,Canal,2,20684,4,10,122181
HH1749,Bihar,Pulses,Kharif,1.43,2,0.53,1,Tubewell,1,44752,5,41,76881
HH1750,Uttar Pradesh,Sugarcane,Kharif,0.31,4,0.751,0,None,1,5817,5,13,33675
HH1751,Andhra Pradesh,Pulses,Kharif,1.79,1,0.0,1,Tank,2,21960,5,16,77554
HH1752,Maharashtra,Sugarcane,Kharif,0.55,3,0.711,0,None,2,11226,4,34,85759
HH1753,Uttar Pradesh,Soybean,Kharif,5.78,5,0.781,0,None,1,114334,6,8,138466
HH1754,Madhya Pradesh,Rice,Kharif,2.11,3,0.713,0,None,3,33092,5,31,121756
HH1755,Gujarat,Rice,Kharif,0.96,4,0.789,1,Canal,2,33437,4,28,76937
HH1756,Bihar,Rice,Kharif,0.72,3,0.685,1,Sprinkler,1,13445,5,7,57194
HH1757,Gujarat,Wheat,Kharif,1.23,4,0.805,0,None,3,23048,5,34,109683
HH1758,Karnataka,Groundnut,Rabi,2.27,5,0.867,1,Sprinkler,2,52805,2,33,131255
HH1759,Uttar Pradesh,Rice,Kharif,1.32,2,0.495,0,None,1,20953,4,4,36821
HH1760,Andhra Pradesh,Rice,Kharif,1.12,1,0.0,1,Tubewell,3,26520,4,38,102204
HH1761,Karnataka,Pulses,Zaid,1.42,2,0.444,1,Tubewell,1,22363,4,26,47676
HH1762,West Bengal,Soybean,Rabi,0.81,3,0.734,0,None,3,8746,4,2,77752
HH1763,Uttar Pradesh,Sugarcane,Rabi,1.01,2,0.487,0,None,3,17861,4,32,134863
